Purpose, Direction, CountOfSurveyYear, Trips, StageDistance
Other, TH, 1.00000, 1.23761, 4.70000
Other, TH, 1.00000, 0.82847, 4.75000
Other, TH, 9.00000, 8.77316, 4.80000
Other, TH, 3.00000, 3.02246, 4.80000
Other, TH, 1.00000, 1.15361, 4.80000
Other, TH, 1.00000, 0.80331, 4.85000
Other, TH, 8.00000, 8.62744, 4.90000
Other, TH, 1.00000, 1.12157, 4.90000
Other, TH, 2.00000, 2.17164, 4.90000
Other, TH, 270.00000, 285.93526, 5.00000
Other, TH, 88.00000, 96.16566, 5.00000
Other, TH, 63.00000, 71.46818, 5.00000
Other, TH, 6.00000, 5.32704, 5.10000
Other, TH, 6.00000, 5.93501, 5.20000
Other, TH, 1.00000, 1.00936, 5.20000
Other, TH, 1.00000, 1.25874, 5.20000
Other, TH, 3.00000, 3.30421, 5.30000
Other, TH, 2.00000, 1.88657, 5.30000
Other, TH, 2.00000, 2.14664, 5.30000
Other, TH, 10.00000, 10.50873, 5.40000
Other, TH, 1.00000, 0.89558, 5.40000
Other, TH, 14.00000, 15.10181, 5.50000
Other, TH, 3.00000, 2.93575, 5.50000
Other, TH, 2.00000, 2.60239, 5.50000
Other, TH, 7.00000, 7.83856, 5.60000
Other, TH, 1.00000, 0.77259, 5.60000
Other, TH, 2.00000, 1.89075, 5.60000
Other, TH, 5.00000, 4.41262, 5.70000
Other, TH, 1.00000, 0.95796, 5.70000
Other, TH, 3.00000, 2.53468, 5.80000
Other, TH, 7.00000, 7.55605, 5.90000
Other, TH, 1.00000, 0.75336, 5.90000
Other, TH, 222.00000, 224.20241, 6.00000
Other, TH, 57.00000, 57.64131, 6.00000
Other, TH, 35.00000, 37.33373, 6.00000
Other, TH, 6.00000, 5.38030, 6.10000
Other, TH, 2.00000, 2.19832, 6.10000
Other, TH, 2.00000, 2.34345, 6.20000
Other, TH, 1.00000, 1.13716, 6.20000
Other, TH, 2.00000, 2.24542, 6.30000
Other, TH, 3.00000, 3.22686, 6.30000
Other, TH, 5.00000, 5.29157, 6.40000
Other, TH, 1.00000, 1.16467, 6.40000
Other, TH, 1.00000, 0.84244, 6.42000
Other, TH, 1.00000, 1.00653, 6.44000
Other, TH, 2.00000, 2.51365, 6.47000
Other, TH, 27.00000, 27.44378, 6.50000
Other, TH, 9.00000, 10.02261, 6.50000
Other, TH, 3.00000, 3.65261, 6.50000
Other, TH, 4.00000, 4.38815, 6.60000
Other, TH, 1.00000, 1.56515, 6.60000
Other, TH, 2.00000, 2.24829, 6.60000
Other, TH, 2.00000, 1.88090, 6.66000
Other, TH, 2.00000, 2.45455, 6.70000
Other, TH, 2.00000, 2.09317, 6.70000
Other, TH, 1.00000, 1.17908, 6.76000
Other, TH, 6.00000, 6.68519, 6.80000
Other, TH, 1.00000, 1.36103, 6.80000
Other, TH, 6.00000, 5.28736, 6.90000
Other, TH, 1.00000, 0.99389, 6.90000
Other, TH, 1.00000, 0.95749, 6.90000
Other, TH, 175.00000, 183.87558, 7.00000
Other, TH, 36.00000, 34.87581, 7.00000
Other, TH, 23.00000, 24.33839, 7.00000
Other, TH, 5.00000, 5.62864, 7.10000
Other, TH, 1.00000, 1.14070, 7.10000
Other, TH, 4.00000, 5.63737, 7.20000
Other, TH, 3.00000, 2.79357, 7.20000
Other, TH, 1.00000, 1.18406, 7.20000
Other, TH, 2.00000, 2.03127, 7.30000
Other, TH, 4.00000, 3.84893, 7.30000
Other, TH, 3.00000, 3.05981, 7.40000
Other, TH, 1.00000, 0.79940, 7.40000
Other, TH, 11.00000, 10.52887, 7.50000
Other, TH, 5.00000, 4.68870, 7.50000
Other, TH, 4.00000, 3.66441, 7.50000
Other, TH, 3.00000, 2.89728, 7.60000
Other, TH, 2.00000, 2.38869, 7.60000
Other, TH, 9.00000, 10.61308, 7.70000
Other, TH, 1.00000, 0.83326, 7.75000
Other, TH, 3.00000, 3.17782, 7.90000
Other, TH, 1.00000, 1.22341, 7.90000
Other, TH, 158.00000, 164.11831, 8.00000
Other, TH, 40.00000, 42.71287, 8.00000
Other, TH, 23.00000, 24.35747, 8.00000
Other, TH, 1.00000, 0.86998, 8.08000
Other, TH, 1.00000, 0.81401, 8.10000
Other, TH, 2.00000, 2.01852, 8.20000
Other, TH, 1.00000, 0.83978, 8.20000
Other, TH, 2.00000, 2.30547, 8.30000
Other, TH, 5.00000, 5.11473, 8.40000
Other, TH, 1.00000, 0.85223, 8.40000
Other, TH, 1.00000, 0.95113, 8.45000
Other, TH, 10.00000, 9.89436, 8.50000
Other, TH, 3.00000, 2.93585, 8.50000
Other, TH, 3.00000, 3.44707, 8.60000
Other, TH, 1.00000, 1.40142, 8.60000
Other, TH, 1.00000, 1.52698, 8.60000
Other, TH, 3.00000, 2.93189, 8.70000
Other, TH, 1.00000, 1.07168, 8.75000
Other, TH, 2.00000, 1.64585, 8.80000
Other, TH, 4.00000, 3.99545, 8.90000
Other, TH, 73.00000, 75.30352, 9.00000
Other, TH, 26.00000, 27.75797, 9.00000
Other, TH, 9.00000, 10.89559, 9.00000
Other, TH, 1.00000, 0.96044, 9.10000
Other, TH, 2.00000, 2.29455, 9.30000
Other, TH, 2.00000, 1.78879, 9.40000
Other, TH, 1.00000, 1.07366, 9.40000
Other, TH, 5.00000, 4.87484, 9.50000
Other, TH, 1.00000, 0.70949, 9.50000
Other, TH, 1.00000, 1.74973, 9.60000
Other, TH, 1.00000, 1.36852, 9.60000
Other, TH, 2.00000, 1.78245, 9.70000
Other, TH, 1.00000, 1.30522, 9.70000
Other, TH, 1.00000, 1.05688, 9.80000
Other, TH, 1.00000, 0.82558, 9.80000
Other, TH, 2.00000, 1.94443, 9.90000
Other, TH, 1.00000, 0.82561, 9.90000
Other, TH, 1.00000, 0.84393, 9.90000
Other, TH, 119.00000, 120.01454, 10.00000
Other, TH, 47.00000, 51.09592, 10.00000
Other, TH, 17.00000, 19.69299, 10.00000
Other, TH, 1.00000, 1.03830, 10.10000
Other, TH, 2.00000, 1.85790, 10.20000
Other, TH, 1.00000, 1.07239, 10.30000
Other, TH, 1.00000, 0.78090, 10.40000
Other, TH, 4.00000, 4.32634, 10.50000
Other, TH, 1.00000, 1.22245, 10.50000
Other, TH, 1.00000, 0.94588, 10.60000
Other, TH, 1.00000, 0.88158, 10.60000
Other, TH, 1.00000, 0.81055, 10.70000
Other, TH, 1.00000, 1.13621, 10.80000
Other, TH, 1.00000, 1.05502, 10.80000
Other, TH, 50.00000, 53.56630, 11.00000
Other, TH, 15.00000, 15.50525, 11.00000
Other, TH, 14.00000, 15.72768, 11.00000
Other, TH, 1.00000, 1.00538, 11.10000
Other, TH, 1.00000, 1.28118, 11.10000
Other, TH, 1.00000, 1.26992, 11.20000
Other, TH, 1.00000, 1.02288, 11.50000
Other, TH, 1.00000, 1.31178, 11.50000
Other, TH, 1.00000, 1.36264, 11.60000
Other, TH, 1.00000, 0.77513, 11.70000
Other, TH, 2.00000, 2.24306, 11.80000
Other, TH, 53.00000, 53.65058, 12.00000
Other, TH, 16.00000, 16.52264, 12.00000
Other, TH, 13.00000, 16.80247, 12.00000
Other, TH, 4.00000, 5.90378, 12.10000
Other, TH, 2.00000, 1.75382, 12.20000
Other, TH, 1.00000, 1.04133, 12.20000
Other, TH, 9.00000, 9.26840, 12.50000
Other, TH, 2.00000, 2.15820, 12.50000
Other, TH, 1.00000, 0.79548, 12.50000
Other, TH, 2.00000, 2.30925, 12.60000
Other, TH, 1.00000, 0.96377, 12.60000
Other, TH, 1.00000, 0.90696, 12.80000
Other, TH, 37.00000, 38.23040, 13.00000
Other, TH, 12.00000, 12.29228, 13.00000
Other, TH, 10.00000, 11.59131, 13.00000
Other, TH, 3.00000, 2.80854, 13.10000
Other, TH, 1.00000, 1.41459, 13.20000
Other, TH, 2.00000, 1.89457, 13.30000
Other, TH, 1.00000, 0.97922, 13.40000
Other, TH, 2.00000, 2.41131, 13.50000
Other, TH, 1.00000, 0.96448, 13.50000
Other, TH, 1.00000, 1.43604, 13.60000
Other, TH, 1.00000, 0.82274, 13.80000
Other, TH, 32.00000, 33.30191, 14.00000
Other, TH, 6.00000, 6.49723, 14.00000
Other, TH, 6.00000, 7.67616, 14.00000
Other, TH, 2.00000, 1.83210, 14.30000
Other, TH, 1.00000, 1.36147, 14.60000
Other, TH, 1.00000, 0.88593, 14.75000
Other, TH, 37.00000, 40.37292, 15.00000
Other, TH, 14.00000, 13.92877, 15.00000
Other, TH, 10.00000, 9.89099, 15.00000
Other, TH, 1.00000, 1.49252, 15.10000
Other, TH, 1.00000, 0.94073, 15.20000
Other, TH, 1.00000, 0.86917, 15.50000
Other, TH, 1.00000, 1.28325, 15.50000
Other, TH, 1.00000, 0.63333, 15.60000
Other, TH, 1.00000, 1.36939, 15.70000
Other, TH, 1.00000, 0.82351, 15.70000
Other, TH, 22.00000, 25.70765, 16.00000
Other, TH, 5.00000, 4.93250, 16.00000
Other, TH, 5.00000, 6.08453, 16.00000
Other, TH, 1.00000, 1.14870, 16.10000
Other, TH, 1.00000, 1.39689, 16.25000
Other, TH, 1.00000, 1.93700, 16.30000
Other, TH, 4.00000, 3.81808, 16.50000
Other, TH, 1.00000, 0.74523, 16.60000
Other, TH, 1.00000, 1.03169, 16.70000
Other, TH, 16.00000, 16.99740, 17.00000
Other, TH, 6.00000, 7.53402, 17.00000
Other, TH, 5.00000, 5.70497, 17.00000
Other, TH, 1.00000, 1.01508, 17.50000
Other, TH, 16.00000, 19.21753, 18.00000
Other, TH, 7.00000, 8.51232, 18.00000
Other, TH, 2.00000, 1.44205, 18.00000
Other, TH, 1.00000, 0.92858, 18.20000
Other, TH, 1.00000, 0.83582, 18.40000
Other, TH, 2.00000, 1.78554, 18.50000
Other, TH, 1.00000, 0.94237, 18.60000
Other, TH, 1.00000, 1.11721, 18.80000
Other, TH, 9.00000, 9.35024, 19.00000
Other, TH, 2.00000, 2.18254, 19.00000
Other, TH, 1.00000, 1.45717, 19.00000
Other, TH, 1.00000, 1.06404, 19.20000
Other, TH, 1.00000, 0.86150, 19.30000
Other, TH, 1.00000, 1.11436, 19.40000
Other, TH, 1.00000, 1.16564, 19.90000
Other, TH, 18.00000, 17.37799, 20.00000
Other, TH, 7.00000, 6.57433, 20.00000
Other, TH, 2.00000, 2.65708, 20.00000
Other, TH, 1.00000, 0.86257, 20.40000
Other, TH, 1.00000, 1.34147, 20.50000
Other, TH, 5.00000, 5.21240, 21.00000
Other, TH, 3.00000, 3.23908, 21.00000
Other, TH, 2.00000, 1.95012, 21.00000
Other, TH, 1.00000, 1.10309, 21.50000
Other, TH, 5.00000, 4.63980, 22.00000
Other, TH, 2.00000, 2.33539, 22.00000
Other, TH, 2.00000, 2.57422, 22.00000
Other, TH, 1.00000, 1.20216, 22.10000
Other, TH, 1.00000, 1.21928, 22.30000
Other, TH, 7.00000, 8.55080, 23.00000
Other, TH, 1.00000, 1.26885, 23.10000
Other, TH, 2.00000, 2.18515, 24.00000
Other, TH, 2.00000, 1.85416, 24.00000
Other, TH, 3.00000, 3.99549, 24.00000
Other, TH, 1.00000, 1.08436, 24.80000
Other, TH, 5.00000, 5.46743, 25.00000
Other, TH, 3.00000, 3.47371, 25.00000
Other, TH, 1.00000, 0.85618, 25.00000
Other, TH, 5.00000, 4.90752, 26.00000
Other, TH, 2.00000, 2.13232, 26.00000
Other, TH, 1.00000, 2.00364, 26.50000
Other, TH, 1.00000, 1.31255, 26.60000
Other, TH, 1.00000, 1.19341, 26.80000
Other, TH, 3.00000, 2.96393, 27.00000
Other, TH, 1.00000, 0.99366, 27.40000
Other, TH, 1.00000, 1.26663, 27.60000
Other, TH, 3.00000, 2.29140, 28.00000
Other, TH, 1.00000, 0.84551, 28.00000
Other, TH, 3.00000, 3.40354, 29.00000
Other, TH, 1.00000, 1.18031, 29.10000
Other, TH, 1.00000, 0.97059, 29.10000
Other, TH, 1.00000, 1.04483, 29.50000
Other, TH, 2.00000, 3.00164, 30.00000
Other, TH, 1.00000, 1.20826, 30.00000
Other, TH, 2.00000, 1.92962, 31.00000
Other, TH, 1.00000, 1.29939, 31.00000
Other, TH, 4.00000, 3.97396, 32.00000
Other, TH, 2.00000, 1.90311, 33.00000
Other, TH, 1.00000, 1.02536, 33.00000
Other, TH, 1.00000, 1.39808, 35.00000
Other, TH, 1.00000, 0.85619, 35.00000
Other, TH, 1.00000, 1.26135, 35.00000
Other, TH, 1.00000, 1.59713, 37.00000
Other, TH, 1.00000, 0.95091, 38.00000
Other, TH, 1.00000, 0.80729, 38.00000
Other, TH, 1.00000, 0.96020, 39.50000
Other, TH, 2.00000, 1.71592, 40.00000
Other, TH, 4.00000, 5.21880, 40.00000
Other, TH, 1.00000, 1.67941, 41.00000
Other, TH, 1.00000, 1.02466, 41.00000
Other, TH, 1.00000, 0.83424, 41.60000
Other, TH, 1.00000, 1.13321, 42.00000
Other, TH, 1.00000, 1.08406, 43.00000
Other, TH, 1.00000, 1.20522, 43.00000
Other, TH, 1.00000, 1.56008, 45.00000
Other, TH, 1.00000, 0.78115, 46.30000
Other, TH, 1.00000, 1.52746, 50.00000
Other, TH, 1.00000, 0.93404, 50.00000
Other, TH, 1.00000, 1.23615, 52.00000
Other, TH, 1.00000, 1.01113, 53.00000
Other, TH, 2.00000, 2.39081, 56.00000
Other, TH, 1.00000, 1.05699, 63.00000
Other, TH, 1.00000, 0.88112, 64.00000
Other, TH, 1.00000, 1.23732, 69.00000
Other, TH, 1.00000, 1.18261, 80.00000
Other, TH, 1.00000, 0.84227, 97.30000
Other, TH, 1.00000, 1.12905, 100.00000
Other, TH, 5.00000, 5.32041, 0.10000
Other, TH, 1.00000, 0.85880, 0.20000
Other, TH, 9.00000, 8.43733, 0.25000
Other, TH, 6.00000, 5.96666, 0.30000
Other, TH, 5.00000, 5.56455, 0.40000
Other, TH, 84.00000, 85.00180, 0.50000
Other, TH, 8.00000, 9.54436, 0.60000
Other, TH, 6.00000, 8.79844, 0.70000
Other, TH, 7.00000, 6.68581, 0.75000
Other, TH, 2.00000, 1.85962, 0.80000
Other, TH, 8.00000, 8.85334, 0.90000
Other, TH, 224.00000, 248.40788, 1.00000
Other, TH, 6.00000, 7.18028, 1.10000
Other, TH, 12.00000, 11.70532, 1.20000
Other, TH, 1.00000, 1.34316, 1.24000
Other, TH, 5.00000, 5.38447, 1.25000
Other, TH, 4.00000, 4.17048, 1.30000
Other, TH, 1.00000, 0.96408, 1.34000
Other, TH, 7.00000, 7.19623, 1.40000
Other, TH, 113.00000, 119.12435, 1.50000
Other, TH, 13.00000, 12.71723, 1.60000
Other, TH, 4.00000, 4.29108, 1.70000
Other, TH, 1.00000, 1.52328, 1.75000
Other, TH, 5.00000, 5.76149, 1.80000
Other, TH, 11.00000, 11.42863, 1.90000
Other, TH, 267.00000, 300.41888, 2.00000
Other, TH, 7.00000, 7.14562, 2.10000
Other, TH, 1.00000, 1.18010, 2.16000
Other, TH, 2.00000, 1.69937, 2.20000
Other, TH, 1.00000, 0.92108, 2.25000
Other, TH, 3.00000, 4.36963, 2.30000
Other, TH, 3.00000, 2.49994, 2.40000
Other, TH, 67.00000, 75.05079, 2.50000
Other, TH, 4.00000, 4.21706, 2.60000
Other, TH, 4.00000, 3.98725, 2.70000
Other, TH, 1.00000, 1.00421, 2.75000
Other, TH, 3.00000, 3.10654, 2.80000
Other, TH, 1.00000, 0.86521, 2.84000
Other, TH, 3.00000, 3.41822, 2.85000
Other, TH, 3.00000, 3.13181, 2.90000
Other, TH, 251.00000, 273.63183, 3.00000
Other, TH, 1.00000, 0.82142, 3.10000
Other, TH, 1.00000, 1.10362, 3.14000
Other, TH, 6.00000, 8.16564, 3.20000
Other, TH, 7.00000, 6.98344, 3.30000
Other, TH, 2.00000, 2.02020, 3.40000
Other, TH, 37.00000, 38.05503, 3.50000
Other, TH, 4.00000, 4.70478, 3.60000
Other, TH, 4.00000, 4.64396, 3.70000
Other, TH, 6.00000, 6.50737, 3.80000
Other, TH, 4.00000, 4.02176, 3.90000
Other, TH, 181.00000, 189.02993, 4.00000
Other, TH, 6.00000, 7.15632, 4.10000
Other, TH, 4.00000, 3.88370, 4.20000
Other, TH, 3.00000, 3.39732, 4.30000
Other, TH, 1.00000, 0.75921, 4.40000
Other, TH, 22.00000, 22.38683, 4.50000
Other, TH, 6.00000, 6.33740, 4.70000
Other, TH, 6.00000, 7.17435, 4.80000
Other, TH, 1.00000, 1.19509, 4.85000
Other, TH, 3.00000, 3.71605, 4.90000
Other, TH, 152.00000, 157.74788, 5.00000
Other, TH, 1.00000, 0.83063, 5.10000
Other, TH, 2.00000, 3.36022, 5.17000
Other, TH, 2.00000, 2.02610, 5.20000
Other, TH, 6.00000, 5.88884, 5.40000
Other, TH, 4.00000, 3.93895, 5.50000
Other, TH, 1.00000, 1.03054, 5.60000
Other, TH, 2.00000, 1.68461, 5.70000
Other, TH, 1.00000, 0.87537, 5.80000
Other, TH, 1.00000, 1.49172, 5.90000
Other, TH, 103.00000, 106.60153, 6.00000
Other, TH, 2.00000, 1.93752, 6.10000
Other, TH, 3.00000, 3.18785, 6.20000
Other, TH, 1.00000, 1.11311, 6.30000
Other, TH, 4.00000, 4.12064, 6.40000
Other, TH, 1.00000, 1.43933, 6.47000
Other, TH, 24.00000, 22.72860, 6.50000
Other, TH, 1.00000, 0.84208, 6.60000
Other, TH, 1.00000, 1.07697, 6.80000
Other, TH, 2.00000, 2.11199, 6.90000
Other, TH, 97.00000, 100.27611, 7.00000
Other, TH, 4.00000, 5.27576, 7.20000
Other, TH, 2.00000, 1.70126, 7.40000
Other, TH, 6.00000, 6.24229, 7.50000
Other, TH, 1.00000, 0.90909, 7.60000
Other, TH, 4.00000, 4.93766, 7.70000
Other, TH, 3.00000, 3.17391, 7.90000
Other, TH, 75.00000, 74.43221, 8.00000
Other, TH, 1.00000, 0.81401, 8.10000
Other, TH, 1.00000, 1.30660, 8.40000
Other, TH, 7.00000, 6.72069, 8.50000
Other, TH, 2.00000, 2.56436, 8.60000
Other, TH, 4.00000, 3.66123, 8.90000
Other, TH, 57.00000, 60.76284, 9.00000
Other, TH, 4.00000, 4.71337, 9.30000
Other, TH, 1.00000, 0.85015, 9.40000
